78.52,1.83,33.65,78.508480288,2.8411747197,32.8653796162,1.02
77.87,1.62,36.29,78.6518401632,2.4914872496,37.1776531177,1.02
77.82,1.99,36.3,78.668383456,1.3726120394,37.2267819272,1.02
77.74,2.04,36.14,77.0130173687,2.8970331915,36.7954548232,1.02
77.99,1.78,36.31,78.6396843719,2.5136258926,35.7086107495,1.02
64.6,-10,13.41,65.4527774035,-10.100579593,13.4426668763,1.02
64.73,-9.99,13.49,64.7182975316,-8.8326258713,13.3156332202,1.02
64.75,-10.32,13.34,64.7025001052,-10.308484874,14.7779513604,1.02
64.83,-10.06,13.45,64.6328779143,-9.1783926353,14.2530003981,1.02
64.74,-9.07,12.06,64.8844917024,-10.0315578767,13.4791149343,1.02
65.19,-10.19,13.42,65.8177131635,-9.650588994,13.9056618666,1.02
65.21,-10.1,13.36,66.0681222563,-10.852287178,14.2224128676,1.02
65.23,-10.17,13.66,64.6359565346,-9.5018373499,14.2834731417,1.02
65.16,-10.2,13.34,65.79932041,-9.6950075751,12.7430989537,1.02
14.55,-0.62,0.4,15.7672373038,-0.5529177839,0.3743867902,1.02
14.07,-0.14,0.48,14.2716520061,0.6233968802,0.3487661548,1.02
13.89,-0.16,0.74,14.3488988527,-0.5694989762,1.8852971367,1.02
14,-0.5,0.52,14.9129018472,-0.0402494312,0.9258563634,1.02
14.42,-0.45,0.44,14.9880458413,-1.0907899415,1.0807899415,1.02
14.34,-0.34,0.08,13.6209201798,0.2358819764,0.5415297414,1.02
13.71,-0.96,0.29,14.1823750221,-0.2111127699,-0.0815632796,1.02
68.77,-30.78,-5.01,70.0256280884,-30.8972423817,-5.0352134154,1.02
68.59,-30.89,-5.18,68.6380039598,-28.4922022062,-5.2808083157,1.02
68.4,-30.89,-5.07,68.3109919459,-30.0622250965,-3.4963376029,1.02
68.42,-30.65,-5.26,69.1438824389,-29.7530726715,-4.6127328557,1.02
69,-30.75,-4.85,70.0193933841,-31.4987726649,-3.7741581223,1.02
68.7,-30.57,-4.91,67.8753258332,-29.3136735708,-4.1609069687,1.02
68.96,-30.64,-4.91,69.759857909,-30.1768469828,-6.053914436,1.02
28.89,21.19,17.64,29.9438112026,21.2165043059,17.7544986015,1.02
28.84,20.83,17.65,28.8692582181,21.9956474089,17.7541592564,1.02
28.92,21.1,17.8,28.9552079775,20.9974376308,19.3277200671,1.02
28.73,21.12,17.68,29.3868702469,21.703638091,18.3568426531,1.02
29.17,21.25,17.98,29.7326284106,20.6670005608,18.5135269411,1.02
29.01,21.28,17.89,28.0938155167,22.0641093302,18.5823518554,1.02
28.69,21.08,17.99,29.2838886244,21.7061961656,17.5918570662,1.02
32.26,-33.2,-5.07,33.2814787092,-32.8512287283,-5.0494840428,1.02
31.59,-33.43,-4.95,31.3965846306,-29.8098481812,-5.3623761648,1.02
31.6,-33.5,-5.02,31.6057199542,-32.8536451709,-3.7444502045,1.02
31.54,-33.57,-5.13,32.3064728983,-31.5374781179,-4.4296810126,1.02
31.31,-34,-5.02,32.1319547888,-34.5520796331,-4.0733820683,1.02
31.39,-34.11,-4.88,30.6061430918,-32.9304388337,-4.3544080847,1.02
31.8,-34.13,-4.88,32.376977876,-33.3429974575,-5.5431115876,1.02
59.95,-13.71,-25.84,61.157247305,-13.5539114596,-25.9021915278,1.02
59.29,-13.79,-26.98,59.033007768,-12.1516745207,-26.6469245414,1.02
59.99,-13.09,-25.82,59.6380188964,-12.5848035925,-23.8426943886,1.02
59.51,-13.54,-25.82,60.0933694262,-12.858576969,-25.3990628079,1.02
60.21,-13.24,-25.56,61.0283102287,-14.0382699782,-24.3425547822,1.02
60.54,-13.24,-25.56,59.6256395967,-12.4344920256,-24.9531477085,1.02
59.84,-13.47,-25.7,60.9581135132,-12.3911185399,-27.2278705122,1.02
18.24,25.93,3.26,19.3018623903,26.1103977815,3.1746621273,1.02
17.33,25.07,3.29,16.4325274476,26.5692865056,3.363477285,1.02
16.99,25.03,3.83,17.171032075,25.1695109569,5.4758971225,1.02
18.13,26.02,3.59,19.0031786029,26.8562637351,4.3339765657,1.02
18.1,25.77,3.35,19.2487021947,24.9997719388,4.2679657712,1.02
16.21,24.3,3.16,16.2389596525,25.722642928,4.278566577,1.02
16.5,24.54,3.38,17.1096917342,25.3592732678,2.4790715893,1.02
58.42,31.06,-0.16,59.7222450865,31.0869895355,0.1908639611,1.02
58.13,31.59,-0.39,58.1108799904,33.9776111938,-0.2848399474,1.02
58.06,31.69,-0.22,57.7130294925,32.2611368467,1.6103668909,1.02
58.18,31.35,-0.35,59.0738809857,32.3992659047,0.5956759587,1.02
57.58,32,0.28,58.6331886859,31.317232372,1.2217484524,1.02
58.14,31.6,-0.23,57.0342068413,32.4767360044,0.4792873261,1.02
58.25,31.27,-0.21,59.4611342883,32.1348546103,-1.0072878439,1.02
30.13,6.62,-30.84,31.1485329502,6.6108148331,-30.767539239,1.02
30.4,7.23,-31.66,30.3139557318,8.603887167,-31.9703235901,1.02
30.13,6.61,-30.75,29.9954105384,6.9098747654,-29.6154344505,1.02
30.24,6.87,-31.58,30.6340215761,7.7095233581,-31.233498614,1.02
30.38,6.88,-31.37,31.3858552602,5.9541955044,-30.2927951452,1.02
29.93,6.79,-30.81,29.2898121557,7.6357331053,-30.6611937954,1.02
30.09,6.78,-31.01,31.0788755633,7.7898782301,-32.0426311192,1.02
83.38,0.06,0.13,84.660619081,-0.1428188595,0.2275090671,1.02
84.67,-0.04,0.72,84.6383691562,0.9783091004,0.6577586622,1.02
82.69,1.24,0.66,83.2383504719,0.3803746728,2.1548432006,1.02
83.89,-0.35,-0.24,84.5916985746,0.4424028787,0.4428018446,1.02
83.92,1.02,-2.22044604925031E-014,84.6326118502,0.161873898,0.7778892716,1.02
83.43,0.96,0.16,82.9343484365,1.7736357642,0.4921168318,1.02
82.39,-0.74,0.07,83.7417851845,-0.6166847233,-0.7026716701,1.02
75.9,18,79.7,77.4801979679,18.3995340579,79.6282469447,1.02
76.11,18.21,79.89,75.9795322412,20.0951645734,79.8030214941,1.02
76.19,18.09,79.85,76.242924498,17.8915331325,84.2559644592,1.02
76.17,18.26,80.01,77.075839241,19.8710847107,81.0340839904,1.02
76.1,18.35,79.81,77.3156288241,17.4325046699,81.2544777737,1.02
75.84,18.44,80.11,74.7781596116,19.3926122877,81.1933278836,1.02
76.09,18.23,79.89,76.8767378359,19.7737874515,78.6664212094,1.02
36.11,-1.35,-27.3,35.1642472979,-1.5161068198,-27.2875179846,1.02
35.85,-1.4,-27.12,35.873294448,-2.7661508601,-27.0131195917,1.02
35.86,-1.51,-26.93,36.0676893032,-1.967226451,-28.3962244836,1.02
35.92,-1.62,-28.36,35.9230303318,-2.317986417,-29.0903099558,1.02
36.29,-1.66,-28.44,36.3769322185,-0.5137826002,-31.4472108185,1.02
34.72,-1.35,-28.24,34.4040952044,-2.1895858997,-28.8050243492,1.02
36.22,-1.74,-28.3,35.4142155614,-1.2091024929,-28.9783690369,1.02
34.77,-1.24,-27.99,35.2878226075,-1.7874124708,-28.4260153384,1.02
33.18,-1.09,-28.1,32.517229826,-2.0910431728,-27.14946818,1.02
50.65,-16.21,-11.23,49.8719633364,-16.2349470674,-11.1956977824,1.02
50.77,-16.18,-11.08,50.8931318805,-17.7936756972,-11.0006123402,1.02
50.65,-16.08,-11,50.7763457205,-16.6485557423,-12.5112891954,1.02
50.77,-16.28,-11.63,50.7103169337,-17.5134500369,-12.5344280047,1.02
50.82,-16.15,-11.1,50.7933547258,-15.4305775967,-12.3937760916,1.02
49.96,-16.69,-11.38,49.3822131637,-17.6223942079,-11.9577868363,1.02
49.89,-16.55,-11.36,49.2260471457,-16.149028472,-11.9909551974,1.02
49.83,-16.43,-11.2,50.5504116999,-17.2313835934,-11.7084558609,1.02
48.99,-16.8,-11.39,48.2929467473,-17.1594044861,-11.0123207095,1.02
59.78,-0.99,1.25,58.8407958654,-1.0285459154,1.226496393,1.02
59.97,-0.93,1.28,60.0482989821,-1.7956387465,1.3174095137,1.02
59.64,-1.01,1.21,59.6782927643,-1.1407235745,-0.1038379459,1.02
59.55,-1.12,1.07,59.5565126913,-1.8298833548,0.4680412443,1.02
59.52,-0.98,1.25,59.5288900444,-0.1621159106,0.2784451423,1.02
58.99,-0.53,0.81,58.2347752346,-0.9596435568,0.2556876893,1.02
59.09,-0.45,0.9,58.3999389456,-0.0155545339,0.3028900686,1.02
58.62,-0.49,0.91,59.1558623855,-0.8831977244,0.3489103269,1.02
58.85,-0.54,0.76,58.2260130596,-0.9249934327,1.3319105341,1.02
55.53,-27.1,2.83,54.572438391,-27.1797167638,2.8251977853,1.02
55.63,-27.37,2.06,54.6516739651,-27.4346989161,2.0452957009,1.02
55.57,-27.11,2.8,55.5608793981,-29.3810298731,3.0052135428,1.02
55.47,-27.47,2.1,55.412715627,-29.9556436618,2.2569093694,1.02
55.88,-27.21,2.76,55.893000988,-27.5558262798,1.5067047604,1.02
55.9,-27.43,1.98,55.9172205596,-27.7522704733,0.7930114248,1.02
55.63,-27.25,2.76,55.6098448995,-28.6726141787,1.8681368018,1.02
55.64,-27.62,1.97,55.581266638,-29.1096916363,0.9982298286,1.02
55.56,-27.06,2.8,55.4679693886,-25.8813002458,1.4832543286,1.02
55.61,-27.33,2.15,55.4929094008,-26.0877419242,0.8126058124,1.02
55.66,-28.28,2.23,54.9649228164,-29.1594070445,1.611726925,1.02
55.6,-28.21,2.29,54.6831635473,-27.5033650755,1.3493108916,1.02
55.44,-28.09,2.22,56.1948348666,-29.008705,1.7180670716,1.02
55.53,-28.15,2.28,54.8570838513,-28.8463219278,2.9377023923,1.02
63.54,12.36,20.91,62.6462244855,12.28259346,20.8361937642,1.02
63.67,12.37,20.86,63.7380921188,10.9900923684,20.7140883169,1.02
63.93,12.25,20.64,63.8387188134,12.026687097,19.0279090432,1.02
63.61,12.18,20.76,63.6433686737,10.98667267,19.7128592404,1.02
63.75,12.17,20.73,63.8286998705,11.3179883583,21.4850625258,1.02
63.03,12.8,20.09,62.2375019886,11.9069387939,19.1789274755,1.02
60.5,13.66,21.2,59.7261970084,14.2625602825,20.7708229604,1.02
61.26,13.2,20.82,62.0430270358,12.5664494909,20.2657870319,1.02
63.06,12.46,19.13,62.4354041226,11.9010978637,19.6959768469,1.02
46.48,12.76,-13.44,45.5450433181,12.7646982748,-13.5302068758,1.02
46.31,12.74,-13.34,46.265879344,11.2825476631,-13.1429277365,1.02
46.44,12.61,-13.15,46.3849080239,12.4781131482,-14.8127760054,1.02
46.52,12.68,-13.4,46.4412761822,11.6775013824,-14.1085143604,1.02
46.59,12.64,-13.55,46.780016978,14.3933384791,-15.8244456461,1.02
46.37,11.52,-12.74,45.8650770276,10.7804663535,-13.2286022299,1.02
46.5,11.45,-12.65,45.7444191236,12.2212037893,-13.5731721235,1.02
46.11,11.55,-12.72,46.7085003114,10.8237646824,-13.1392592543,1.02
46.18,11.43,-12.72,45.3135243713,10.7998359064,-12.0748319994,1.02
42.33,35.94,20.39,41.3913354275,35.9691277295,20.4031544585,1.02
41.48,35.71,20.41,41.4528372841,33.7698060097,20.406119612,1.02
41.56,35.85,21.71,41.6015332843,35.8361555719,19.9794464885,1.02
41.86,35.78,20.33,41.8439167039,34.3948261266,18.8724512944,1.02
41.9,35.96,20.46,41.9541336906,36.7733256933,19.4208972067,1.02
43.11,35.49,22.27,42.2227219086,34.5672951971,21.2925448249,1.02
43.99,34.57,23.34,43.5570121302,35.0867048592,22.7431788822,1.02
43.35,35.28,22.09,44.1655451929,34.3484025671,21.093222542,1.02
42.93,35.16,23.56,43.5002179833,35.5726577511,22.5258546662,1.02
76.86,4.02,35.14,75.6695782197,4.0021436733,35.1138107208,1.02
78.31,1.36,37.23,78.2264869742,-0.0582815587,36.9967394797,1.02
78.47,1.63,35.43,78.1841022633,1.4562621446,33.2571772009,1.02
78.63,1.16,34.25,78.3692149964,0.1217497045,33.0210506707,1.02
78.52,1.83,33.65,78.531519712,0.8188252803,34.4346203838,1.02
77.87,1.62,36.29,77.0881598368,0.7485127504,35.4023468823,1.02
77.82,1.99,36.3,76.971616544,2.6073879606,35.3732180728,1.02
77.74,2.04,36.14,78.4669826313,1.1829668085,35.4845451768,1.02
77.99,1.78,36.31,77.3403156281,1.0463741074,36.9113892505,1.02
64.6,-10,13.41,63.7472225965,-9.899420407,13.3773331237,1.02
64.73,-9.99,13.49,64.7417024684,-11.1473741287,13.6643667798,1.02
64.75,-10.32,13.34,64.7974998948,-10.331515126,11.9020486396,1.02
64.83,-10.06,13.45,65.0271220857,-10.9416073647,12.6469996019,1.02
64.74,-9.07,12.06,64.5955082976,-8.1084421233,10.6408850657,1.02
65.19,-10.19,13.42,64.5622868365,-10.729411006,12.9343381334,1.02
65.21,-10.1,13.36,64.3518777437,-9.347712822,12.4975871324,1.02
65.23,-10.17,13.66,65.8240434654,-10.8381626501,13.0365268583,1.02
65.16,-10.2,13.34,64.52067959,-10.7049924249,13.9369010463,1.02
14.55,-0.62,0.4,13.3327626962,-0.6870822161,0.4256132098,1.02
14.07,-0.14,0.48,13.8683479939,-0.9033968802,0.6112338452,1.02
13.89,-0.16,0.74,13.4311011473,0.2494989762,-0.4052971367,1.02
14,-0.5,0.52,13.0870981528,-0.9597505688,0.1141436366,1.02
14.42,-0.45,0.44,13.8519541587,0.1907899415,-0.2007899415,1.02
14.34,-0.34,0.08,15.0590798202,-0.9158819764,-0.3815297414,1.02
13.71,-0.96,0.29,13.2376249779,-1.7088872301,0.6615632796,1.02
68.77,-30.78,-5.01,67.5143719116,-30.6627576183,-4.9847865846,1.02
68.59,-30.89,-5.18,68.5419960402,-33.2877977938,-5.0791916843,1.02
68.4,-30.89,-5.07,68.4890080541,-31.7177749035,-6.6436623971,1.02
68.42,-30.65,-5.26,67.6961175611,-31.5469273285,-5.9072671443,1.02
69,-30.75,-4.85,67.9806066159,-30.0012273351,-5.9258418777,1.02
68.7,-30.57,-4.91,69.5246741668,-31.8263264292,-5.6590930313,1.02
68.96,-30.64,-4.91,68.160142091,-31.1031530172,-3.766085564,1.02
28.89,21.19,17.64,27.8361887974,21.1634956941,17.5255013985,1.02
28.84,20.83,17.65,28.8107417819,19.6643525911,17.5458407436,1.02
28.92,21.1,17.8,28.8847920225,21.2025623692,16.2722799329,1.02
28.73,21.12,17.68,28.0731297531,20.536361909,17.0031573469,1.02
29.17,21.25,17.98,28.6073715894,21.8329994392,17.4464730589,1.02
29.01,21.28,17.89,29.9261844833,20.4958906698,17.1976481446,1.02
28.69,21.08,17.99,28.0961113756,20.4538038344,18.3881429338,1.02
32.26,-33.2,-5.07,31.2385212908,-33.5487712717,-5.0905159572,1.02
31.59,-33.43,-4.95,31.7834153694,-37.0501518188,-4.5376238352,1.02
31.6,-33.5,-5.02,31.5942800458,-34.1463548291,-6.2955497955,1.02
31.54,-33.57,-5.13,30.7735271017,-35.6025218821,-5.8303189874,1.02
31.31,-34,-5.02,30.4880452112,-33.4479203669,-5.9666179317,1.02
31.39,-34.11,-4.88,32.1738569082,-35.2895611663,-5.4055919153,1.02
31.8,-34.13,-4.88,31.223022124,-34.9170025425,-4.2168884124,1.02
59.95,-13.71,-25.84,58.742752695,-13.8660885404,-25.7778084722,1.02
59.29,-13.79,-26.98,59.546992232,-15.4283254793,-27.3130754586,1.02
59.99,-13.09,-25.82,60.3419811036,-13.5951964075,-27.7973056114,1.02
59.51,-13.54,-25.82,58.9266305738,-14.221423031,-26.2409371921,1.02
60.21,-13.24,-25.56,59.3916897713,-12.4417300218,-26.7774452178,1.02
60.54,-13.24,-25.56,61.4543604033,-14.0455079744,-26.1668522915,1.02
59.84,-13.47,-25.7,58.7218864868,-14.5488814601,-24.1721294878,1.02
18.24,25.93,3.26,17.1781376097,25.7496022185,3.3453378727,1.02
17.33,25.07,3.29,18.2274725524,23.5707134944,3.216522715,1.02
16.99,25.03,3.83,16.808967925,24.8904890431,2.1841028775,1.02
18.13,26.02,3.59,17.2568213971,25.1837362649,2.8460234343,1.02
18.1,25.77,3.35,16.9512978053,26.5402280612,2.4320342288,1.02
16.21,24.3,3.16,16.1810403475,22.877357072,2.041433423,1.02
16.5,24.54,3.38,15.8903082658,23.7207267322,4.2809284107,1.02
58.42,31.06,-0.16,57.1177549135,31.0330104645,-0.5108639611,1.02
58.13,31.59,-0.39,58.1491200096,29.2023888062,-0.4951600526,1.02
58.06,31.69,-0.22,58.4069705075,31.1188631533,-2.0503668909,1.02
58.18,31.35,-0.35,57.2861190143,30.3007340953,-1.2956759587,1.02
57.58,32,0.28,56.5268113141,32.682767628,-0.6617484524,1.02
58.14,31.6,-0.23,59.2457931587,30.7232639956,-0.9392873261,1.02
58.25,31.27,-0.21,57.0388657117,30.4051453897,0.5872878439,1.02
30.13,6.62,-30.84,29.1114670498,6.6291851669,-30.912460761,1.02
30.4,7.23,-31.66,30.4860442682,5.856112833,-31.3496764099,1.02
30.13,6.61,-30.75,30.2645894616,6.3101252346,-31.8845655495,1.02
30.24,6.87,-31.58,29.8459784239,6.0304766419,-31.926501386,1.02
30.38,6.88,-31.37,29.3741447398,7.8058044956,-32.4472048548,1.02
29.93,6.79,-30.81,30.5701878443,5.9442668947,-30.9588062046,1.02
30.09,6.78,-31.01,29.1011244367,5.7701217699,-29.9773688808,1.02
83.38,0.06,0.13,82.099380919,0.2628188595,0.0324909329,1.02
84.67,-0.04,0.72,84.7016308438,-1.0583091004,0.7822413378,1.02
82.69,1.24,0.66,82.1416495281,2.0996253272,-0.8348432006,1.02
83.89,-0.35,-0.24,83.1883014254,-1.1424028787,-0.9228018446,1.02
83.92,1.02,-2.22044604925031E-014,83.2073881498,1.878126102,-0.7778892716,1.02
83.43,0.96,0.16,83.9256515635,0.1463642358,-0.1721168318,1.02
82.39,-0.74,0.07,81.0382148155,-0.8633152767,0.8426716701,1.02
75.9,18,79.7,74.3198020321,17.6004659421,79.7717530553,1.02
76.11,18.21,79.89,76.2404677588,16.3248354266,79.9769785059,1.02
76.19,18.09,79.85,76.137075502,18.2884668675,75.4440355408,1.02
76.17,18.26,80.01,75.264160759,16.6489152893,78.9859160096,1.02
76.1,18.35,79.81,74.8843711759,19.2674953301,78.3655222263,1.02
75.84,18.44,80.11,76.9018403884,17.4873877123,79.0266721164,1.02
76.09,18.23,79.89,75.3032621641,16.6862125485,81.1135787906,1.02
